dangerous_permissions_count,total_permissions_count,has_perm_read_sms,has_perm_send_sms,has_perm_read_contacts,has_perm_access_fine_location,has_perm_record_audio,has_perm_camera,suspicious_api_count,crypto_api_count,network_api_count,sms_api_count,total_opcodes,reflection_opcodes,activities_count,services_count,receivers_count,suspicious_strings,url_count,avg_string_length,is_debug_cert,file_size,label,file_name,file_path
9,19,0,0,0,1,0,0,2,1,21,4,93582,483,5,8,14,15,56,158.64950107872033,1,37076312,suspicious,sample_1197.apk,/sample/path/sample_1197.apk
5,35,0,0,1,0,0,0,12,0,47,3,53016,81,16,0,5,10,5,48.953652725697104,0,28167955,benign,sample_1198.apk,/sample/path/sample_1198.apk
7,6,0,0,0,0,0,1,14,3,0,5,27842,476,15,9,3,21,49,159.938207295177,0,7924151,benign,sample_1199.apk,/sample/path/sample_1199.apk
2,36,1,0,1,1,0,0,29,1,8,1,30105,75,15,4,8,19,5,128.78074415993865,1,5359742,suspicious,sample_1200.apk,/sample/path/sample_1200.apk
11,45,0,0,0,0,0,0,12,17,44,9,48543,326,8,0,11,17,43,62.841137010627726,0,31455507,benign,sample_1201.apk,/sample/path/sample_1201.apk
8,38,0,0,1,1,1,0,14,4,27,1,88350,387,2,2,10,4,3,67.76860123080344,1,1575343,suspicious,sample_1202.apk,/sample/path/sample_1202.apk
11,45,0,0,1,0,0,1,3,8,45,5,18949,93,4,6,0,0,13,18.529691731139927,0,28518361,benign,sample_1203.apk,/sample/path/sample_1203.apk
10,49,0,1,0,0,0,1,13,6,11,2,94146,45,19,4,6,12,59,16.435805442105195,0,15844959,malware,sample_1204.apk,/sample/path/sample_1204.apk
7,17,0,1,0,0,0,0,6,10,19,1,90187,326,1,3,5,23,39,129.5332216744099,0,38915057,malware,sample_1205.apk,/sample/path/sample_1205.apk
2,6,1,0,1,0,0,1,2,14,4,5,68333,342,14,7,1,17,93,44.80147435383855,0,33950256,benign,sample_1206.apk,/sample/path/sample_1206.apk
10,5,1,0,0,1,0,0,0,0,21,6,81675,148,4,9,14,0,37,194.52263611548116,1,8879814,benign,sample_1207.apk,/sample/path/sample_1207.apk
6,16,0,0,0,1,0,0,29,7,28,9,28509,196,5,4,8,22,27,69.85394311079125,0,42150157,suspicious,sample_1208.apk,/sample/path/sample_1208.apk
5,44,0,0,0,1,0,0,12,15,36,6,70865,400,11,4,14,3,38,156.77537348009423,0,34107043,benign,sample_1209.apk,/sample/path/sample_1209.apk
3,9,0,0,1,0,0,0,26,17,23,8,92777,271,14,0,11,5,98,129.0787164708692,0,18432639,benign,sample_1210.apk,/sample/path/sample_1210.apk
8,10,1,0,0,1,1,0,5,6,42,8,8631,132,15,4,9,3,68,161.45637961337454,0,16257819,benign,sample_1211.apk,/sample/path/sample_1211.apk
1,9,1,0,0,1,0,1,18,11,37,9,58079,164,7,6,6,24,53,20.5877919659301,1,48250287,suspicious,sample_1212.apk,/sample/path/sample_1212.apk
6,19,0,0,0,0,1,0,15,7,16,9,24804,140,4,3,9,24,85,130.92271546896131,0,15308647,benign,sample_1213.apk,/sample/path/sample_1213.apk
10,29,0,0,1,0,0,1,20,7,8,0,47760,332,9,5,10,9,23,185.71304104641294,0,44016226,benign,sample_1214.apk,/sample/path/sample_1214.apk
12,12,0,1,0,0,0,0,13,10,34,0,63394,54,12,2,6,1,67,87.52860077086285,0,31132173,malware,sample_1215.apk,/sample/path/sample_1215.apk
7,6,0,0,0,1,0,0,26,4,14,8,9025,292,15,8,3,20,52,90.35226005224467,0,3299963,suspicious,sample_1216.apk,/sample/path/sample_1216.apk
5,11,0,0,0,1,1,1,12,1,21,3,23203,382,11,4,14,5,98,93.66914692397162,0,19093660,benign,sample_1217.apk,/sample/path/sample_1217.apk
14,15,0,0,0,1,0,0,2,16,32,1,87941,402,9,7,11,14,24,143.57543714220972,1,16826131,suspicious,sample_1218.apk,/sample/path/sample_1218.apk
4,48,0,0,0,1,1,0,9,14,20,8,66942,244,2,3,1,8,65,174.19578888541878,0,12918919,benign,sample_1219.apk,/sample/path/sample_1219.apk
1,38,0,0,1,1,0,1,28,3,40,3,11872,50,2,7,11,2,44,67.18534792797773,1,36551487,suspicious,sample_1220.apk,/sample/path/sample_1220.apk
7,25,0,0,1,0,1,1,6,11,18,1,80372,362,1,5,4,1,12,50.514624434650855,0,34524736,benign,sample_1221.apk,/sample/path/sample_1221.apk
6,32,1,0,0,0,0,1,13,8,46,2,26658,227,18,7,11,9,75,15.40953291659602,0,3245456,benign,sample_1222.apk,/sample/path/sample_1222.apk
8,49,0,0,0,0,0,1,6,11,1,1,1785,463,11,1,13,3,97,168.69692028824528,0,49401895,benign,sample_1223.apk,/sample/path/sample_1223.apk
8,11,1,1,0,0,0,0,3,3,21,4,17104,79,10,6,8,2,56,62.09944496144651,0,46026691,suspicious,sample_1224.apk,/sample/path/sample_1224.apk
11,32,0,1,1,0,0,0,10,18,12,3,54965,235,2,7,5,18,76,77.00236591597856,0,38993372,malware,sample_1225.apk,/sample/path/sample_1225.apk
4,26,0,0,0,0,0,0,28,18,36,4,85695,217,9,7,11,15,82,12.43876426538001,0,39923970,suspicious,sample_1226.apk,/sample/path/sample_1226.apk
0,17,0,0,1,0,0,0,2,17,47,7,20504,499,11,3,12,13,4,165.68559049405286,0,28763014,benign,sample_1227.apk,/sample/path/sample_1227.apk
9,6,1,0,1,1,0,0,29,3,34,4,6615,228,15,4,14,8,70,182.07913072162634,0,4927651,suspicious,sample_1228.apk,/sample/path/sample_1228.apk
9,33,1,0,0,0,0,0,15,7,36,6,26629,315,1,3,13,13,22,17.459764996949083,0,26467401,benign,sample_1229.apk,/sample/path/sample_1229.apk
3,48,0,0,0,0,0,0,25,6,25,2,40028,97,2,3,6,9,19,74.03792081274754,0,34896965,benign,sample_1230.apk,/sample/path/sample_1230.apk
9,46,0,0,1,0,0,0,4,8,32,7,35173,355,7,5,14,5,38,120.38701815460291,0,2778557,benign,sample_1231.apk,/sample/path/sample_1231.apk
14,49,0,0,0,1,0,1,2,6,40,4,48907,255,3,9,12,8,29,92.04750923339489,0,49408988,benign,sample_1232.apk,/sample/path/sample_1232.apk
7,14,0,0,0,1,1,1,12,13,36,2,92066,23,17,0,13,5,67,148.08233513386057,0,33034248,benign,sample_1233.apk,/sample/path/sample_1233.apk
8,49,0,0,0,1,0,1,14,13,12,8,93694,78,14,3,12,10,65,78.26011719786354,0,9326319,benign,sample_1234.apk,/sample/path/sample_1234.apk
10,43,0,0,1,1,0,0,4,0,4,5,39474,417,18,8,13,12,65,148.46467708315288,0,15651376,benign,sample_1235.apk,/sample/path/sample_1235.apk
14,36,0,0,0,0,0,1,28,4,1,0,96900,372,10,3,8,20,42,50.45553765062507,0,4581123,suspicious,sample_1236.apk,/sample/path/sample_1236.apk
12,32,0,0,1,0,0,0,29,9,23,0,4763,207,17,0,11,20,53,146.3682947783745,0,16068095,suspicious,sample_1237.apk,/sample/path/sample_1237.apk
3,25,0,1,1,1,0,0,29,12,32,3,10383,434,5,8,14,23,55,169.32933007977735,0,14991777,malware,sample_1238.apk,/sample/path/sample_1238.apk
13,28,0,0,0,1,0,0,9,2,30,3,70288,56,10,4,6,24,55,36.717107807633944,0,16603124,suspicious,sample_1239.apk,/sample/path/sample_1239.apk
4,25,1,0,1,0,0,0,25,14,5,2,78648,86,10,4,11,15,75,43.45833125081722,1,6286043,suspicious,sample_1240.apk,/sample/path/sample_1240.apk
4,25,0,0,0,1,0,0,27,8,23,3,80543,236,9,2,5,7,57,158.12230824143336,0,14016559,benign,sample_1241.apk,/sample/path/sample_1241.apk
4,26,0,0,0,0,0,1,14,16,31,9,7876,488,16,7,2,21,26,27.744095738392648,0,25366206,benign,sample_1242.apk,/sample/path/sample_1242.apk
4,11,0,0,0,0,1,0,20,3,14,7,77199,143,1,8,13,24,97,116.89040021528594,0,9279461,benign,sample_1243.apk,/sample/path/sample_1243.apk
2,22,0,0,0,1,0,0,16,17,15,3,8426,399,14,7,8,5,67,111.51353159338032,0,33417866,benign,sample_1244.apk,/sample/path/sample_1244.apk
6,30,0,0,1,0,1,0,22,12,20,6,53632,313,5,8,0,12,14,69.95246143867239,0,26763249,benign,sample_1245.apk,/sample/path/sample_1245.apk
11,7,0,0,1,1,0,0,24,2,14,9,91841,383,10,7,2,5,68,30.024760050664025,0,19671147,suspicious,sample_1246.apk,/sample/path/sample_1246.apk
8,30,0,0,0,0,0,1,16,4,37,4,24481,100,19,3,4,10,26,25.652437884042882,0,28065579,benign,sample_1247.apk,/sample/path/sample_1247.apk
0,8,0,0,0,0,1,1,3,10,9,1,59336,48,16,8,0,2,59,124.8787067184282,0,32523823,benign,sample_1248.apk,/sample/path/sample_1248.apk
11,24,0,0,0,0,0,1,7,13,29,8,21704,456,1,6,8,19,78,148.88629977721334,0,27711237,benign,sample_1249.apk,/sample/path/sample_1249.apk
3,48,0,0,0,1,0,1,29,12,17,7,18790,394,10,3,8,3,35,154.64851976363667,0,25157524,benign,sample_1250.apk,/sample/path/sample_1250.apk
2,48,0,0,0,0,1,1,2,11,36,8,16251,450,8,4,12,7,4,125.06196197864016,1,33493160,benign,sample_1251.apk,/sample/path/sample_1251.apk
4,12,1,0,0,1,1,0,21,0,10,3,29798,348,7,5,7,19,8,85.70718925576693,0,16146740,benign,sample_1252.apk,/sample/path/sample_1252.apk
13,26,0,0,1,0,0,0,19,16,40,5,80656,114,5,8,5,17,62,13.157083078160507,0,21723396,suspicious,sample_1253.apk,/sample/path/sample_1253.apk
0,25,0,1,0,0,0,0,7,17,0,3,18259,158,4,9,11,21,0,197.25917968182577,0,38975541,suspicious,sample_1254.apk,/sample/path/sample_1254.apk
4,17,0,1,0,0,0,0,4,3,37,2,51160,202,4,8,3,0,93,112.40848172747256,0,44826526,suspicious,sample_1255.apk,/sample/path/sample_1255.apk
13,5,0,0,1,1,0,0,1,5,20,0,90306,420,2,0,8,20,33,178.87759402141026,0,5133456,benign,sample_1256.apk,/sample/path/sample_1256.apk
14,46,0,0,0,0,0,0,29,1,23,3,69568,253,10,6,14,18,14,197.9384830266678,0,43999475,suspicious,sample_1257.apk,/sample/path/sample_1257.apk
3,24,0,0,0,1,0,1,27,17,19,3,91962,360,16,5,4,11,59,143.7351344985271,0,3938340,benign,sample_1258.apk,/sample/path/sample_1258.apk
12,35,0,0,0,0,0,0,3,7,47,7,60984,173,12,2,10,19,33,44.356812918951036,0,21147479,benign,sample_1259.apk,/sample/path/sample_1259.apk
11,45,1,0,1,0,0,0,11,18,41,7,73740,467,6,4,2,13,52,139.60393154624145,0,40751310,benign,sample_1260.apk,/sample/path/sample_1260.apk
6,8,0,0,0,0,0,0,11,8,42,2,28366,412,3,4,9,22,38,172.97574764461763,0,3665044,benign,sample_1261.apk,/sample/path/sample_1261.apk
4,46,1,1,0,1,0,0,6,10,41,7,12703,401,12,8,10,3,16,186.75696493232698,0,40116318,suspicious,sample_1262.apk,/sample/path/sample_1262.apk
12,39,0,0,0,1,1,1,4,15,38,6,1944,208,19,9,1,13,66,195.281042183806,0,47825358,benign,sample_1263.apk,/sample/path/sample_1263.apk
2,47,0,1,0,0,0,0,4,12,49,3,56280,430,14,3,0,19,77,114.57281470859084,0,37118152,suspicious,sample_1264.apk,/sample/path/sample_1264.apk
7,37,1,0,1,0,0,1,25,13,36,0,13493,217,18,3,3,22,65,129.78102829559487,0,7318363,suspicious,sample_1265.apk,/sample/path/sample_1265.apk
5,24,0,0,0,1,0,0,9,12,9,8,67036,394,3,7,11,2,38,102.6204674841539,0,31923456,benign,sample_1266.apk,/sample/path/sample_1266.apk
10,41,1,1,0,0,0,0,18,6,19,2,25479,85,12,9,5,9,14,81.19908255609307,0,28987388,malware,sample_1267.apk,/sample/path/sample_1267.apk
9,9,0,0,1,0,0,1,4,6,35,6,8736,130,5,3,14,24,20,117.43411936787248,0,3597545,benign,sample_1268.apk,/sample/path/sample_1268.apk
0,27,0,1,0,1,0,1,2,13,8,2,72013,147,9,0,8,11,31,100.40800305024534,0,23684218,suspicious,sample_1269.apk,/sample/path/sample_1269.apk
12,34,1,1,0,1,0,0,28,18,1,4,15859,377,8,7,10,1,0,24.446472028640553,0,42689530,malware,sample_1270.apk,/sample/path/sample_1270.apk
6,26,0,0,1,0,0,0,16,14,38,7,17155,385,18,4,6,6,60,25.298107005121306,0,31273864,benign,sample_1271.apk,/sample/path/sample_1271.apk
11,34,0,0,1,0,0,0,18,9,40,9,30811,54,4,2,9,16,88,40.75849643775153,0,30042572,suspicious,sample_1272.apk,/sample/path/sample_1272.apk
0,35,0,0,0,1,0,0,14,3,46,9,80544,79,13,2,12,19,67,16.430430458270543,0,17772074,benign,sample_1273.apk,/sample/path/sample_1273.apk
14,47,0,0,0,0,0,0,4,11,7,7,98999,95,2,2,1,16,1,70.30701254020414,1,31237360,suspicious,sample_1274.apk,/sample/path/sample_1274.apk
1,12,0,1,1,1,0,0,19,14,35,2,2527,372,14,8,13,18,66,67.9249185954148,0,17374337,malware,sample_1275.apk,/sample/path/sample_1275.apk
9,31,0,1,0,0,0,1,18,6,30,8,95501,132,14,1,3,3,87,133.14662334430454,1,18731256,malware,sample_1276.apk,/sample/path/sample_1276.apk
0,24,1,0,1,0,0,0,29,1,38,8,8675,116,12,5,12,9,26,63.05840837374607,0,29449212,benign,sample_1277.apk,/sample/path/sample_1277.apk
14,25,0,0,0,0,0,1,1,9,20,6,22440,480,15,5,8,0,25,176.5994871542853,0,5697615,benign,sample_1278.apk,/sample/path/sample_1278.apk
12,46,0,0,0,0,0,0,8,2,15,0,54720,157,15,8,2,4,59,33.9336874978904,0,7929977,benign,sample_1279.apk,/sample/path/sample_1279.apk
8,23,0,1,0,1,0,1,19,18,22,5,89483,440,1,0,8,15,54,148.03565728732286,1,13518092,malware,sample_1280.apk,/sample/path/sample_1280.apk
3,21,0,0,0,1,0,1,19,12,49,7,88470,46,8,2,6,13,38,179.9509387056874,0,47125198,benign,sample_1281.apk,/sample/path/sample_1281.apk
7,40,0,0,0,1,0,1,25,8,45,4,46021,460,14,0,2,0,52,126.75854913822147,0,5882788,benign,sample_1282.apk,/sample/path/sample_1282.apk
6,16,0,0,0,0,1,1,12,10,29,9,6328,62,9,8,0,19,62,33.657939078387884,1,37593516,suspicious,sample_1283.apk,/sample/path/sample_1283.apk
7,49,0,0,0,0,0,1,28,13,8,2,73549,354,1,9,5,20,34,164.5184407131608,0,17997291,suspicious,sample_1284.apk,/sample/path/sample_1284.apk
9,46,0,0,1,0,0,0,18,18,11,2,47070,311,18,0,4,15,23,77.2648627360706,0,43032894,benign,sample_1285.apk,/sample/path/sample_1285.apk
5,16,0,0,1,0,1,0,20,8,4,3,70820,276,1,6,10,19,57,92.9953859198433,0,36496934,benign,sample_1286.apk,/sample/path/sample_1286.apk
10,22,0,1,0,1,0,0,28,10,12,5,58970,408,15,4,12,9,32,105.26724596479414,0,38513107,malware,sample_1287.apk,/sample/path/sample_1287.apk
11,21,0,0,0,1,0,0,27,10,2,5,36513,367,16,8,12,9,48,182.66379521732475,0,27171334,suspicious,sample_1288.apk,/sample/path/sample_1288.apk
13,26,0,1,0,0,0,1,29,15,23,6,60304,358,1,8,9,15,17,175.03193689659034,0,14965463,malware,sample_1289.apk,/sample/path/sample_1289.apk
12,40,0,0,1,0,0,0,29,4,21,9,69422,32,3,0,13,16,46,49.63273080238601,0,44570573,suspicious,sample_1290.apk,/sample/path/sample_1290.apk
2,23,0,0,0,0,0,0,8,7,2,4,78652,350,14,4,2,4,83,24.815140469144183,0,43690950,benign,sample_1291.apk,/sample/path/sample_1291.apk
0,46,1,0,0,1,1,0,18,12,31,2,13705,283,9,7,4,13,29,141.7840423408813,0,36222335,benign,sample_1292.apk,/sample/path/sample_1292.apk
5,26,0,0,0,0,0,0,7,8,48,7,93465,147,17,5,9,0,91,126.59870156861014,0,4571560,benign,sample_1293.apk,/sample/path/sample_1293.apk
3,39,0,0,0,1,0,0,22,9,34,6,72683,265,11,7,14,22,72,116.87031373547194,0,3600078,benign,sample_1294.apk,/sample/path/sample_1294.apk
2,32,0,0,1,1,0,0,12,19,20,9,74960,214,17,2,8,3,9,91.82686101123963,0,37409252,benign,sample_1295.apk,/sample/path/sample_1295.apk
13,11,0,0,0,1,0,1,13,6,2,3,14269,438,6,4,13,11,17,142.72980645778136,0,36707819,benign,sample_1296.apk,/sample/path/sample_1296.apk
8,33,0,0,1,0,0,1,15,4,24,8,62110,155,9,1,10,23,89,79.31980163527197,1,30273650,suspicious,sample_1297.apk,/sample/path/sample_1297.apk
7,47,1,0,1,0,0,0,8,17,44,6,68104,274,13,0,5,19,96,134.24506028589278,0,28030861,benign,sample_1298.apk,/sample/path/sample_1298.apk
10,30,0,0,1,0,0,1,2,10,29,6,91918,341,9,0,12,8,40,63.23511224210129,0,23583019,benign,sample_1299.apk,/sample/path/sample_1299.apk
4,23,1,0,0,1,1,1,4,19,11,5,17335,356,6,3,13,2,36,185.52414129199246,0,8685701,benign,sample_1300.apk,/sample/path/sample_1300.apk
3,40,0,0,1,0,0,0,28,2,33,2,10550,326,3,1,3,11,96,137.12813452249887,0,14472637,benign,sample_1301.apk,/sample/path/sample_1301.apk
10,24,1,0,1,0,0,0,23,0,41,7,34370,401,8,9,4,0,4,24.533056918285077,0,34166412,benign,sample_1302.apk,/sample/path/sample_1302.apk
0,17,1,0,0,0,0,1,4,10,0,2,15553,334,14,7,14,15,91,141.5018493513987,0,27083879,benign,sample_1303.apk,/sample/path/sample_1303.apk
5,20,1,0,0,0,0,0,23,10,41,2,77455,448,8,6,3,10,70,178.8906762878099,1,1493798,suspicious,sample_1304.apk,/sample/path/sample_1304.apk
12,46,0,0,0,0,0,1,0,4,31,9,89956,388,1,9,1,21,71,76.49544588585438,0,8739058,benign,sample_1305.apk,/sample/path/sample_1305.apk
1,35,0,0,0,0,0,0,20,3,31,5,50681,33,6,2,4,2,90,194.31933522299667,0,6758829,benign,sample_1306.apk,/sample/path/sample_1306.apk
6,42,0,0,0,1,0,0,24,7,34,4,80364,118,7,1,7,7,49,99.86691566390543,0,37587178,benign,sample_1307.apk,/sample/path/sample_1307.apk
6,14,1,0,1,0,1,0,8,0,31,8,7410,484,6,7,14,15,93,110.61105794939904,0,14709887,benign,sample_1308.apk,/sample/path/sample_1308.apk
5,20,0,1,1,0,0,0,27,3,16,3,86589,470,11,3,11,22,41,13.01614014083108,0,32827233,malware,sample_1309.apk,/sample/path/sample_1309.apk
8,49,0,0,0,1,0,0,28,7,39,6,66708,374,10,7,0,5,1,89.44046732942009,0,26966501,suspicious,sample_1310.apk,/sample/path/sample_1310.apk
4,9,0,0,1,1,1,0,6,11,31,6,5286,329,8,0,4,14,72,130.46919152290934,0,37398028,benign,sample_1311.apk,/sample/path/sample_1311.apk
1,13,1,0,0,0,0,0,19,13,36,7,39463,69,15,3,9,18,72,72.42167215327913,0,7826045,benign,sample_1312.apk,/sample/path/sample_1312.apk
3,10,0,0,0,0,0,0,17,16,48,5,77418,48,8,3,1,15,24,173.0137473358962,0,41214374,benign,sample_1313.apk,/sample/path/sample_1313.apk
12,44,0,0,0,0,0,0,10,4,12,4,36303,212,17,2,1,9,4,160.00294359649166,0,43843480,benign,sample_1314.apk,/sample/path/sample_1314.apk
0,21,1,0,0,0,0,0,14,15,15,5,42078,424,4,9,2,20,8,194.6499973805901,0,6593489,benign,sample_1315.apk,/sample/path/sample_1315.apk
9,25,1,0,0,0,0,0,29,4,19,1,85117,303,18,4,0,18,73,133.8139106186361,0,23780439,suspicious,sample_1316.apk,/sample/path/sample_1316.apk
6,27,0,0,0,0,0,0,27,13,34,4,17944,189,13,7,11,11,43,52.116195771868746,0,3860713,suspicious,sample_1317.apk,/sample/path/sample_1317.apk
6,13,0,0,1,1,0,0,18,12,16,5,55058,303,11,1,1,22,52,157.35794808379202,0,45114649,benign,sample_1318.apk,/sample/path/sample_1318.apk
13,36,0,0,0,1,1,0,0,6,27,0,80928,69,12,3,14,12,75,24.04512616269509,0,40482897,benign,sample_1319.apk,/sample/path/sample_1319.apk
11,8,0,1,0,0,0,0,3,5,49,6,66122,349,10,3,8,14,11,107.19087945044267,0,30911577,malware,sample_1320.apk,/sample/path/sample_1320.apk
12,14,0,0,1,1,0,1,14,1,31,7,90043,9,8,8,1,8,39,130.43792964172619,0,35378740,benign,sample_1321.apk,/sample/path/sample_1321.apk
10,22,0,1,0,0,1,1,23,9,15,5,95602,242,19,1,8,14,58,159.60266082900307,0,9748677,malware,sample_1322.apk,/sample/path/sample_1322.apk
12,49,1,0,0,0,0,0,27,5,3,4,49904,324,10,7,6,3,57,165.8273729108553,1,21099890,suspicious,sample_1323.apk,/sample/path/sample_1323.apk
9,19,1,0,0,1,0,0,27,12,4,9,23943,11,13,4,5,20,96,31.54233482533044,0,1122207,suspicious,sample_1324.apk,/sample/path/sample_1324.apk
11,39,0,0,0,1,0,1,12,1,18,8,88667,350,1,1,14,18,56,92.39272569908567,0,46100366,benign,sample_1325.apk,/sample/path/sample_1325.apk
5,18,0,0,0,0,0,0,16,7,14,8,98252,259,18,8,4,2,53,25.559580358000915,0,28791831,benign,sample_1326.apk,/sample/path/sample_1326.apk
3,25,0,0,1,0,0,0,22,11,37,4,3932,478,19,9,0,21,55,19.172167076522946,0,6107367,benign,sample_1327.apk,/sample/path/sample_1327.apk
9,19,0,0,1,1,0,0,2,8,39,9,62948,300,18,7,10,18,73,77.1977891350437,0,5759575,benign,sample_1328.apk,/sample/path/sample_1328.apk
8,31,0,0,0,0,0,0,4,10,27,4,27175,75,3,7,14,8,37,78.17273730808472,0,31547189,benign,sample_1329.apk,/sample/path/sample_1329.apk
11,44,0,0,0,1,0,0,10,17,26,4,29093,385,15,7,0,15,86,56.40281338388185,0,40381271,benign,sample_1330.apk,/sample/path/sample_1330.apk
2,33,0,0,1,0,0,0,12,7,43,8,7037,131,13,1,2,4,27,78.2995994949749,0,7263672,benign,sample_1331.apk,/sample/path/sample_1331.apk
1,19,0,0,0,1,0,0,18,14,29,4,83635,210,2,6,11,22,27,169.74176939049488,0,37924490,benign,sample_1332.apk,/sample/path/sample_1332.apk
1,43,0,0,1,1,0,0,14,15,41,3,38851,410,12,4,3,16,52,70.05514654910596,0,30624193,benign,sample_1333.apk,/sample/path/sample_1333.apk
12,24,0,0,1,1,0,0,7,10,28,4,72726,366,7,4,1,11,11,89.0095964718081,0,27433477,benign,sample_1334.apk,/sample/path/sample_1334.apk
4,14,0,0,0,0,0,0,8,6,42,7,18057,36,9,0,0,9,39,110.71502937691729,0,23049443,benign,sample_1335.apk,/sample/path/sample_1335.apk
1,23,0,0,1,0,0,1,17,16,9,7,12964,45,19,6,1,10,10,11.550915176871046,0,27273335,benign,sample_1336.apk,/sample/path/sample_1336.apk
7,28,0,0,0,0,0,0,19,17,19,2,4410,20,16,0,4,23,62,17.992510970882307,0,4898459,suspicious,sample_1337.apk,/sample/path/sample_1337.apk
0,22,0,0,0,1,0,0,2,18,30,8,12367,331,12,9,8,0,59,13.550806446139934,0,22631018,benign,sample_1338.apk,/sample/path/sample_1338.apk
13,13,0,0,1,0,1,0,6,15,39,6,59844,457,5,4,12,19,33,195.78418293625703,0,38894715,benign,sample_1339.apk,/sample/path/sample_1339.apk
9,15,1,0,0,1,0,1,12,17,31,5,23025,123,17,0,7,3,62,48.85619954583347,0,10865865,benign,sample_1340.apk,/sample/path/sample_1340.apk
6,37,0,0,1,0,1,0,17,13,40,2,23169,246,12,3,0,4,71,13.798610381266496,0,7366962,benign,sample_1341.apk,/sample/path/sample_1341.apk
14,18,0,0,0,1,0,0,3,10,12,1,84281,274,12,0,7,5,2,132.94181933931938,0,32721125,benign,sample_1342.apk,/sample/path/sample_1342.apk
6,29,0,0,0,0,0,0,8,3,48,6,68561,36,10,4,3,5,0,165.3628692510451,0,26731818,benign,sample_1343.apk,/sample/path/sample_1343.apk
7,48,0,0,0,0,1,1,18,12,25,4,9186,220,19,7,14,11,10,133.30661766519037,0,28908827,benign,sample_1344.apk,/sample/path/sample_1344.apk
11,49,0,0,0,0,0,0,5,15,37,7,34292,35,15,5,0,8,75,148.1495372655947,0,35103008,benign,sample_1345.apk,/sample/path/sample_1345.apk
2,32,1,0,0,0,0,0,13,5,18,0,87214,33,19,0,9,8,41,155.6879006613162,0,35538810,benign,sample_1346.apk,/sample/path/sample_1346.apk
14,24,0,0,1,1,0,1,21,15,16,9,24179,338,8,6,7,9,73,160.0444580540809,0,34636739,suspicious,sample_1347.apk,/sample/path/sample_1347.apk
0,47,0,0,0,0,0,0,28,0,45,1,43942,131,19,0,3,10,12,132.60812651334498,0,41925709,benign,sample_1348.apk,/sample/path/sample_1348.apk
7,36,0,0,1,1,0,0,9,14,0,5,37276,137,7,6,2,6,8,54.90923993408211,0,17711389,benign,sample_1349.apk,/sample/path/sample_1349.apk
7,43,1,0,0,0,1,0,16,18,15,8,83121,92,9,0,7,2,74,29.548493472216013,0,13904278,benign,sample_1350.apk,/sample/path/sample_1350.apk
8,20,0,0,0,0,0,0,8,1,29,7,90841,39,5,5,13,9,14,57.37737972381563,0,5283304,benign,sample_1351.apk,/sample/path/sample_1351.apk
14,45,0,0,0,0,0,1,22,4,0,1,21303,452,1,2,5,21,54,67.74254591254609,0,10695410,suspicious,sample_1352.apk,/sample/path/sample_1352.apk
0,17,1,0,1,0,0,1,28,3,31,0,4941,195,13,3,14,17,63,111.46177028836595,0,35447883,benign,sample_1353.apk,/sample/path/sample_1353.apk
8,34,0,0,0,1,0,1,25,4,45,1,57816,101,11,1,8,24,0,71.34696528447647,1,35291186,suspicious,sample_1354.apk,/sample/path/sample_1354.apk
4,9,0,0,0,1,0,1,8,4,35,9,28087,211,17,1,14,19,37,184.24876603077135,0,16943699,benign,sample_1355.apk,/sample/path/sample_1355.apk
2,27,0,0,1,0,1,0,14,15,19,2,46306,356,3,1,1,3,98,95.46642238641093,0,22926783,benign,sample_1356.apk,/sample/path/sample_1356.apk
9,16,0,0,0,0,0,0,22,9,35,5,63442,485,15,1,4,22,98,70.37126590479554,0,3057823,suspicious,sample_1357.apk,/sample/path/sample_1357.apk
7,47,1,0,1,1,0,0,7,0,7,5,53814,113,13,8,7,19,95,58.88030936299886,0,34768197,benign,sample_1358.apk,/sample/path/sample_1358.apk
0,11,1,0,0,1,0,0,13,5,3,0,79167,485,10,8,3,8,7,189.5140623485664,0,20007999,benign,sample_1359.apk,/sample/path/sample_1359.apk
8,34,0,0,0,0,0,0,15,7,45,4,29800,18,5,2,14,16,25,154.26118973604446,0,41960790,benign,sample_1360.apk,/sample/path/sample_1360.apk
11,47,0,0,0,1,0,0,20,6,32,2,21746,172,10,2,3,21,36,56.06915622758093,0,5595248,suspicious,sample_1361.apk,/sample/path/sample_1361.apk
14,17,1,0,1,0,0,1,18,17,22,1,78557,122,8,2,2,18,31,12.0695815531619,0,10513206,suspicious,sample_1362.apk,/sample/path/sample_1362.apk
0,29,0,0,0,1,1,0,12,10,46,5,32322,409,11,4,2,1,96,152.44569292449168,0,23762405,benign,sample_1363.apk,/sample/path/sample_1363.apk
11,20,0,0,0,1,1,0,11,9,12,8,75660,315,13,9,1,14,19,47.879299031961004,0,22514788,benign,sample_1364.apk,/sample/path/sample_1364.apk
0,22,0,1,0,0,0,0,25,2,44,5,16089,62,5,0,12,24,56,195.15497781992877,0,29642190,malware,sample_1365.apk,/sample/path/sample_1365.apk
0,19,1,0,1,1,0,0,10,5,4,3,55421,204,12,2,2,20,58,10.776274443295433,0,30107860,benign,sample_1366.apk,/sample/path/sample_1366.apk
11,45,0,0,0,1,0,0,8,2,8,4,67243,432,6,1,12,6,98,52.530053827045684,0,46231292,benign,sample_1367.apk,/sample/path/sample_1367.apk
